,molecule_chembl_id,canonical_smiles,mo_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50,standard_value,Max Phase,approve_class
110,CHEMBL574211,c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5cnc6ccccc6c5)nc43)CC2)cc1,active,505.626,4.7152,0,8,6.920818754,120,0,non-approve
111,CHEMBL575929,c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccc6ncccc6c5)nc43)CC2)cc1,intermediate,505.626,4.7152,0,8,5.225483034,5950,0,non-approve
112,CHEMBL578661,O=c1[nH]c2ccc(-c3nc(N4CCOCC4)c4cnn(C5CCN(Cc6ccccc6)CC5)c4n3)cc2[nH]1,active,510.602,3.3366,2,8,6.721246399,190,0,non-approve
113,CHEMBL586051,c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5cc6ccccc6[nH]5)nc43)CC2)cc1,active,493.615,4.6483,1,7,6.886056648,130,0,non-approve
114,CHEMBL578453,c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5cccc6[nH]ccc56)nc43)CC2)cc1,active,493.615,4.6483,1,7,6.838631998,145,0,non-approve
115,CHEMBL572830,c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccc6[nH]ccc6c5)nc43)CC2)cc1,active,493.615,4.6483,1,7,7.055517328,88,0,non-approve
116,CHEMBL574641,c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccc6cc[nH]c6c5)nc43)CC2)cc1,active,493.615,4.6483,1,7,6.638272164,230,0,non-approve
117,CHEMBL582922,c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5cccc6cc[nH]c56)nc43)CC2)cc1,active,493.615,4.6483,1,7,6.420216403,380,0,non-approve
118,CHEMBL576543,Cn1ccc2cccc(-c3nc(N4CCOCC4)c4cnn(C5CCN(Cc6ccccc6)CC5)c4n3)c21,active,507.642,4.6587,0,8,6.240332155,575,0,non-approve
119,CHEMBL573178,c1cc2cc(-c3nc(N4CCOCC4)c4cnn(C5CCNCC5)c4n3)ccc2[nH]1,active,403.49,2.7357,2,7,6.769551079,170,0,non-approve
120,CHEMBL583194,c1cncc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccc6[nH]ccc6c5)nc43)CC2)c1,active,494.603,4.0433,1,8,8.045757491,9,0,non-approve
121,CHEMBL576768,O=C(c1cccnc1)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc5[nH]ccc5c4)nc32)CC1,active,508.586,3.6835,1,8,8.397940009,4,0,non-approve
122,CHEMBL568259,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,active,520.594,3.0155,2,9,9.657577319,0.22,0,non-approve
123,CHEMBL573157,COC(=O)N1CCC(n2ncc3c(N4CC5CCC(C4)O5)nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc32)CC1,active,583.653,4.3032,2,10,9.958607315,0.11,0,non-approve
124,CHEMBL580212,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,active,553.671,3.8443,2,9,9.318758763,0.48,0,non-approve
125,CHEMBL574905,O=C(NCCF)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CC(F)(F)F)c3n2)cc1,active,493.465,3.5142,2,7,9.638272164,0.23,0,non-approve
126,CHEMBL575976,O=C(Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CC(F)(F)F)c3n2)cc1)Nc1cccnc1,active,524.507,4.4622,2,8,9.721246399,0.19,0,non-approve
127,CHEMBL577137,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,active,534.621,3.4056,2,9,9.698970004,0.2,0,non-approve
128,CHEMBL573202,COC(=O)N1CCC(n2ncc3c(N4C5CCC4COC5)nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc32)CC1,active,583.653,4.3032,2,10,9.795880017,0.16,0,non-approve
129,CHEMBL567607,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@H]3C)c3cnn(C4CCN(C(=O)OCC)CC4)c3n2)cc1,active,536.637,3.6532,2,9,9.060480747,0.87,0,non-approve
130,CHEMBL574680,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3cnn(CC(F)(F)F)c3n2)cc1)Nc1cccnc1,active,498.469,3.9312,2,8,9.638272164,0.23,0,non-approve
131,CHEMBL567172,O=C(Nc1ccc(-c2nc(N3C4CCC3COC4)c3cnn(CC(F)(F)F)c3n2)cc1)Nc1cccnc1,active,524.507,4.4622,2,8,9.698970004,0.2,0,non-approve
132,CHEMBL567822,CNC(=O)Nc1ccc(-c2nc(N3C4CCC3COC4)c3cnn(CC(F)(F)F)c3n2)cc1,active,461.448,3.1745,2,7,9.251811973,0.56,0,non-approve
133,CHEMBL578645,CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OCC)CC4)c3n2)cc1,active,522.61,3.2647,2,9,9.769551079,0.17,0,non-approve
134,CHEMBL574012,CNC(=O)Nc1ccc(-c2nc(N3C4CCC3COC4)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,active,520.594,3.0155,2,9,9.657577319,0.22,0,non-approve
135,CHEMBL573171,COC(=O)N1CCC(n2ncc3c(N4CCOC(C)C4)nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc32)CC1,active,571.642,4.1607,2,10,9.207608311,0.62,0,non-approve
136,CHEMBL573663,CCOC(=O)N1CCC(n2ncc3c(N4CCOC[C@H]4C)nc(-c4ccc(NC(=O)Nc5ccncc5)cc4)nc32)CC1,active,585.669,4.5508,2,10,9.552841969,0.28,0,non-approve
137,CHEMBL574234,O=C(NCCF)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(CC(F)(F)F)c3n2)cc1,active,467.427,2.9832,2,7,9.22184875,0.6,0,non-approve
138,CHEMBL575576,CCNC(=O)Nc1ccc(-c2nc(N3C4CCC3COC4)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,active,534.621,3.4056,2,9,9.207608311,0.62,0,non-approve
139,CHEMBL572500,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3cnn(C4CCN(C(=O)OCC)CC4)c3n2)cc1,active,536.637,3.6532,2,9,8.744727495,1.8,0,non-approve
140,CHEMBL573662,CCOC(=O)N1CCC(n2ncc3c(N4CCOC[C@@H]4C)nc(-c4ccc(NC(=O)Nc5ccncc5)cc4)nc32)CC1,active,585.669,4.5508,2,10,9.236572006,0.58,0,non-approve
141,CHEMBL572932,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(CC(F)(F)F)c3n2)cc1,active,435.41,2.6435,2,7,9,1,0,non-approve
142,CHEMBL572944,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CC(F)(F)F)c3n2)cc1,active,461.448,3.1745,2,7,9.301029996,0.5,0,non-approve
143,CHEMBL583874,COC(=O)N1CCC(n2ncc3c(N4CC5CCC(C4)O5)nc(-c4ccc(NC(=O)NC5CC5)cc4)nc32)CC1,active,546.632,3.5481,2,9,9.207608311,0.62,0,non-approve
144,CHEMBL575989,O=C(Nc1ccc(-c2nc(N3C[C@@H]4C[C@H]3CO4)c3cnn(CC(F)(F)F)c3n2)cc1)Nc1cccnc1,active,510.48,4.0721,2,8,8.920818754,1.2,0,non-approve
145,CHEMBL572679,CCOC(=O)N1CCC(n2ncc3c(N4CCOC[C@H]4C)nc(-c4ccc(NC(=O)NCCF)cc4)nc32)CC1,active,554.627,3.6028,2,9,8.920818754,1.2,0,non-approve
146,CHEMBL576143,CNC(=O)Nc1ccc(-c2nc(N3CCOC(C)C3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,active,508.583,2.873,2,9,8.638272164,2.3,0,non-approve
147,CHEMBL566087,CNC(=O)Nc1ccc(-c2nc(N3C[C@@H]4C[C@H]3CO4)c3cnn(CC(F)(F)F)c3n2)cc1,active,447.421,2.7844,2,7,8.259637311,5.5,0,non-approve
148,CHEMBL575539,O=C(Nc1ccc(-c2nc(N3C[C@@H]4C[C@H]3CO4)c3cnn(CC(F)(F)F)c3n2)cc1)NC1CC1,active,473.459,3.317,2,7,8.721246399,1.9,0,non-approve
149,CHEMBL576937,CCNC(=O)Nc1ccc(-c2nc(N3CCOC(C)C3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,active,522.61,3.2631,2,9,8.721246399,1.9,0,non-approve
150,CHEMBL575130,O=C(Nc1ccc(-c2nc(N3C[C@H]4C[C@@H]3CO4)c3cnn(CC(F)(F)F)c3n2)cc1)Nc1cccnc1,active,510.48,4.0721,2,8,7.769551079,17,0,non-approve
151,CHEMBL575345,O=C(Nc1ccc(-c2nc(N3C[C@H]4C[C@@H]3CO4)c3cnn(CC(F)(F)F)c3n2)cc1)NC1CC1,active,473.459,3.317,2,7,7.27572413,53,0,non-approve
152,CHEMBL576979,CNC(=O)Nc1ccc(-c2nc(N3C[C@H]4C[C@@H]3CO4)c3cnn(CC(F)(F)F)c3n2)cc1,active,447.421,2.7844,2,7,7.040958608,91,0,non-approve
153,CHEMBL573424,CNC(=O)Nc1ccc(-c2nc(N3C[C@H](C)O[C@H](C)C3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,active,555.687,4.0903,2,9,7.075720714,84,0,non-approve
154,CHEMBL576782,CCOC(=O)N1CCC(n2ncc3c(N4CCOC[C@@H]4C)nc(-c4ccc(NC(=O)NCCF)cc4)nc32)CC1,active,554.627,3.6028,2,9,8.744727495,1.8,0,non-approve
155,CHEMBL584734,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CC)c3n2)cc1,active,421.505,3.0222,2,7,9.22184875,0.6,0,non-approve
156,CHEMBL585126,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CCN(C)C)c3n2)cc1,active,464.574,2.5639,2,8,7.886056648,13,0,non-approve
157,CHEMBL565389,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)NCCN(C)C)cc3)nc21,active,464.574,2.5639,2,8,7.292429824,51,0,non-approve
158,CHEMBL566004,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cccnc4)cc3)nc21,active,470.537,3.9198,2,8,10,0.1,0,non-approve
159,CHEMBL565808,CN(C)CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cccnc4)cc3)nc21,active,513.606,3.4615,2,9,8.568636236,2.7,0,non-approve
160,CHEMBL577966,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCN(C)CC5)nc4)cc3)nc21,active,568.686,3.6716,2,10,9.15490196,0.7,0,non-approve
161,CHEMBL567694,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(NC)nc4)cc3)nc21,active,499.579,3.9615,3,9,9.045757491,0.9,0,non-approve
162,CHEMBL565987,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N(C)C)nc4)cc3)nc21,active,513.606,3.9858,2,9,8.823908741,1.5,0,non-approve
163,CHEMBL576304,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCOCC5)nc4)cc3)nc21,active,555.643,3.7564,2,10,9.522878745,0.3,0,non-approve
164,CHEMBL576305,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(OCCN5CCOCC5)nc4)cc3)nc21,active,599.696,3.6308,2,11,9,1,0,non-approve
165,CHEMBL565787,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccccc4)cc3)nc21,active,469.549,4.5248,2,7,9.522878745,0.3,0,non-approve
166,CHEMBL576505,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCN(C)CC5)cc4)cc3)nc21,active,567.698,4.2766,2,9,9.522878745,0.3,0,non-approve
167,CHEMBL585397,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCCC5)cc4)cc3)nc21,active,538.656,5.125,2,8,8.22184875,6,0,non-approve
168,CHEMBL570833,CN1CCN(c2ccc(NC(=O)Nc3ccc(-c4nc(N5CC6CCC(C5)O6)c5cnn(CC(F)(F)F)c5n4)cc3)cc2)CC1,active,621.668,4.819,2,9,9.22184875,0.6,0,non-approve
169,CHEMBL576506,O=C(Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CC(F)(F)F)c3n2)cc1)Nc1ccc(N2CCNCC2)cc1,active,607.641,4.4768,3,9,9.698970004,0.2,0,non-approve
170,CHEMBL576507,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(NCCN(C)C)cc4)cc3)nc21,active,555.687,4.4983,3,9,8.769551079,1.7,0,non-approve
171,CHEMBL570870,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N(C)CCN(C)C)cc4)cc3)nc21,active,569.714,4.5226,2,9,9.045757491,0.9,0,non-approve
172,CHEMBL585206,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(CN(C)C)cc4)cc3)nc21,active,526.645,4.5864,2,8,8.958607315,1.1,0,non-approve
173,CHEMBL565583,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(CN)cc4)cc3)nc21,active,498.591,3.9835,3,8,9.698970004,0.2,0,non-approve
174,CHEMBL577743,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(CN5CCN(C)CC5)cc4)cc3)nc21,active,581.725,4.2722,2,9,9.15490196,0.7,0,non-approve
175,CHEMBL570635,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(OCCN(C)C)cc4)cc3)nc21,active,556.671,4.4652,2,9,9.096910013,0.8,0,non-approve
176,CHEMBL566216,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(CO)cc4)cc3)nc21,active,499.575,4.0171,3,8,10,0.1,0,non-approve
177,CHEMBL585480,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(CCO)cc4)cc3)nc21,active,513.602,4.0596,3,8,10,0.1,0,non-approve
178,CHEMBL577967,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)NN(C)C)cc4)cc3)nc21,active,555.643,3.7312,3,9,9.522878745,0.3,0,non-approve
179,CHEMBL576090,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)NN5CCCC5)cc4)cc3)nc21,active,581.681,4.2654,3,9,9.698970004,0.2,0,non-approve
180,CHEMBL576091,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCOCC5)cc4)cc3)nc21,active,554.655,4.3614,2,9,9.698970004,0.2,0,non-approve
181,CHEMBL566033,COc1cc(/C=N/Nc2nc(N3CCCCC3)nc(N3CCOCC3)n2)cc(OC)c1O,active,443.508,1.8673,2,11,6.124938737,750,0,non-approve
182,CHEMBL566882,COc1cc(/C=N/Nc2nc(N3CCCCC3)nc(N3CCCCC3)n2)cc(OC)c1O,intermediate,441.536,3.021,2,10,5.229147988,5900,0,non-approve
183,CHEMBL566679,COc1cc(/C=N/Nc2cc(N3CCOCC3)nc(N3CCOCC3)n2)cc(OC)c1O,active,444.492,1.3186,2,11,6.180456064,660,0,non-approve
184,CHEMBL585130,COc1cc(-c2cn(-c3ccnc(N4CCOCC4)n3)cn2)cc(OC)c1O,active,383.408,1.8887,1,9,6.337242168,460,0,non-approve
185,CHEMBL565428,COc1cc(-c2cccc(-c3ccnc(N4CCOCC4)n3)n2)cc(OC)c1O,active,394.431,2.765,1,8,6.259637311,550,0,non-approve
186,CHEMBL584929,COc1cc(-c2nc(-c3ccnc(N4CCOCC4)n3)cs2)cc(OC)c1O,active,400.46,2.8265,1,9,6.251811973,560,0,non-approve
187,CHEMBL568550,COc1cc(-c2csc(-c3ccnc(N4CCOCC4)n3)n2)cc(OC)c1O,active,400.46,2.8265,1,9,6.744727495,180,0,non-approve
188,CHEMBL567293,COc1cc(-c2ccc(-c3ccnc(N4CCOCC4)n3)o2)cc(OC)c1O,active,383.404,2.963,1,8,7.283996656,52,0,non-approve
189,CHEMBL567304,COc1cc(-c2ccc(-c3cc(N4CCOCC4)nc(N4CCOCC4)n3)o2)cc(OC)c1O,active,468.51,2.7996,1,10,7.638272164,23,0,non-approve
190,CHEMBL585292,Oc1ccc(-c2ccc(-c3cc(N4CCOCC4)nc(N4CCOCC4)n3)o2)cc1,active,408.458,2.7824,1,8,6.259637311,550,0,non-approve
191,CHEMBL567095,Oc1cccc(-c2ccc(-c3cc(N4CCOCC4)nc(N4CCOCC4)n3)o2)c1,intermediate,408.458,2.7824,1,8,5.823908741,1500,0,non-approve
192,CHEMBL566044,OCc1ccc(-c2ccc(-c3cc(N4CCOCC4)nc(N4CCOCC4)n3)o2)cc1,intermediate,422.485,2.5691,1,8,5.259637311,5500,0,non-approve
193,CHEMBL565849,OCc1cccc(-c2ccc(-c3cc(N4CCOCC4)nc(N4CCOCC4)n3)o2)c1,active,422.485,2.5691,1,8,6.292429824,510,0,non-approve
194,CHEMBL571318,c1cc(-c2ccc(-c3cc(N4CCOCC4)nc(N4CCOCC4)n3)o2)ccn1,active,393.447,2.4718,0,8,6.283996656,520,0,non-approve
195,CHEMBL566247,c1cc2cc(-c3ccc(-c4cc(N5CCOCC5)nc(N5CCOCC5)n4)o3)ccc2[nH]1,inactive,431.496,3.5581,1,7,5,10000,0,non-approve
196,CHEMBL565637,COc1cc(-c2cn(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cn2)cc(OC)c1O,active,469.502,1.1203,1,12,7.677780705,21,0,non-approve
197,CHEMBL585699,COc1cc(/C=N/Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc(OC)c1O,active,445.48,0.7136,2,12,6.568636236,270,0,non-approve
198,CHEMBL566895,COc1cc(/C=N/Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc(OC)c1OC,inactive,459.507,1.0166,1,12,4.522878745,30000,0,non-approve
199,CHEMBL568156,COc1cc(-c2cn(-c3nccc(N4CCOCC4)n3)cn2)cc(OC)c1O,active,383.408,1.8887,1,9,6.244125144,570,0,non-approve
200,CHEMBL593515,Oc1cccc(-c2nc(N3CCOCC3)c3nc[nH]c3n2)c1,intermediate,297.318,1.5621,2,6,5.782516056,1650,0,non-approve
201,CHEMBL593768,Oc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCNCC4)c3n2)c1,active,380.452,1.96,2,8,6.022276395,950,0,non-approve
202,CHEMBL596533,Oc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccccc5)CC4)c3n2)c1,active,470.577,3.8726,1,8,6.853871964,140,0,non-approve
203,CHEMBL593063,Oc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5cccnc5)CC4)c3n2)c1,active,471.565,3.2676,1,9,6.769551079,170,0,non-approve
204,CHEMBL595507,Oc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccc(N6CCOCC6)nc5)CC4)c3n2)c1,active,556.671,3.1042,1,11,6.818156412,152,0,non-approve
205,CHEMBL593064,Oc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5cncc(Cl)c5)CC4)c3n2)c1,active,506.01,3.921,1,9,6.698970004,200,0,non-approve
206,CHEMBL591807,COc1ccc(CN2CCC(n3cnc4c(N5CCOCC5)nc(-c5cccc(O)c5)nc43)CC2)cn1,active,501.591,3.2762,1,10,7.292429824,51,0,non-approve
207,CHEMBL589142,OCc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccccc5)CC4)c3n2)c1,active,484.604,3.6593,1,8,6,1000,0,non-approve
208,CHEMBL602841,OCc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCNCC4)c3n2)c1,intermediate,394.479,1.7467,2,8,5.142667504,7200,0,non-approve
209,CHEMBL591101,CC(=O)N1CCC(n2cnc3c(N4CCOCC4)nc(-c4cccc(CO)c4)nc32)CC1,intermediate,436.516,2.0056,1,8,5.677780705,2100,0,non-approve
210,CHEMBL591337,OCc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccccn5)CC4)c3n2)c1,active,485.592,3.0543,1,9,6.508638306,310,0,non-approve
211,CHEMBL604988,OCc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccccc5F)CC4)c3n2)c1,active,502.594,3.7984,1,8,6.795880017,160,0,non-approve
212,CHEMBL591338,OCc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccc(F)cc5)CC4)c3n2)c1,intermediate,502.594,3.7984,1,8,5.769551079,1700,0,non-approve
213,CHEMBL583228,OCc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccc(-c6ccncc6)cc5)CC4)c3n2)c1,active,561.69,4.7213,1,9,6.142667504,720,0,non-approve
214,CHEMBL591576,OCc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(c5ccc(F)cc5F)CC4)c3n2)c1,intermediate,506.557,3.9419,1,8,5.688246139,2050,0,non-approve
215,CHEMBL602184,CN(C)CCCOc1ccc(CN2CCC(n3cnc4c(N5CCOCC5)nc(-c5cccc(CO)c5)nc43)CC2)cc1,intermediate,585.753,3.9898,1,10,5.397940009,4000,0,non-approve
216,CHEMBL590386,Oc1cncc(-c2nc(N3CCOCC3)c3nc[nH]c3n2)c1,active,298.306,0.9571,2,7,6.207608311,620,0,non-approve
217,CHEMBL590619,Oc1cncc(-c2nc(N3CCOCC3)c3ncn(C4CCNCC4)c3n2)c1,active,381.44,1.355,2,9,6.013228266,970,0,non-approve
218,CHEMBL590620,Oc1cncc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccc(Cl)cc5)CC4)c3n2)c1,active,506.01,3.921,1,9,6.795880017,160,0,non-approve
219,CHEMBL604247,Cc1ccc(CN2CCC(n3cnc4c(N5CCOCC5)nc(-c5cncc(O)c5)nc43)CC2)cc1,active,485.592,3.57602,1,9,6.229147988,590,0,non-approve
220,CHEMBL592522,Oc1cncc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccc(F)nc5)CC4)c3n2)c1,active,490.543,2.8017,1,10,6.244125144,570,0,non-approve
221,CHEMBL510164,Oc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1,active,313.382,2.9005,1,6,7.30980392,49,0,non-approve
222,CHEMBL594844,Nc1ncc(-c2nc(N3CCOCC3)c3sccc3n2)cn1,active,314.374,1.5671,1,8,7.214670165,61,0,non-approve
223,CHEMBL593156,Oc1cccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)c1,active,339.42,3.4315,1,6,7.236572006,58,0,non-approve
224,CHEMBL603212,Nc1ncc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cn1,active,340.412,2.0981,1,8,7.244125144,57,0,non-approve
225,CHEMBL595288,Oc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,active,339.42,3.4315,1,6,7.494850022,32,0,non-approve
226,CHEMBL595743,Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cn1,active,339.424,2.7031,1,7,7.455931956,35,0,non-approve
227,CHEMBL594350,Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,active,338.436,3.3081,1,6,7,100,0,non-approve
228,CHEMBL593186,c1cc2cc(-c3nc(N4CC5CCC(C4)O5)c4sccc4n3)ccc2[nH]1,active,362.458,4.2072,1,5,7.657577319,22,0,non-approve
229,CHEMBL596430,CC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,active,380.473,3.6843,1,6,7.576754126,26.5,0,non-approve
230,CHEMBL605915,COC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,active,396.472,3.9042,1,7,7.958607315,11,0,non-approve
231,CHEMBL606131,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,active,395.488,3.4772,2,6,9.045757491,0.9,0,non-approve
232,CHEMBL595053,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,active,409.515,3.8673,2,6,9.15490196,0.7,0,non-approve
233,CHEMBL595287,O=C(NCCF)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,active,427.505,3.8169,2,6,9.15490196,0.7,0,non-approve
234,CHEMBL593157,O=C(NCCO)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,active,425.514,2.8397,3,7,9.468521083,0.34,0,non-approve
235,CHEMBL594793,O=C(Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1)NC1CC1,active,421.526,4.0098,2,6,9.167491087,0.68,0,non-approve
236,CHEMBL594571,O=C(Nc1ccccc1)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,active,457.559,5.3699,2,6,8.903089987,1.25,0,non-approve
237,CHEMBL595256,O=C(Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1)Nc1cccnc1,active,458.547,4.7649,2,7,9.537602002,0.29,0,non-approve
238,CHEMBL592917,O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,active,458.547,4.7649,2,7,9.356547324,0.44,0,non-approve
239,CHEMBL605529,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sc(CN4CCN(C)CC4)cc3n2)cc1,active,507.664,3.2246,2,8,7.698970004,20,0,non-approve
240,CHEMBL604167,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sc(CN4CCN(S(C)(=O)=O)CC4)cc3n2)cc1,active,571.729,2.5544,2,9,8.853871964,1.4,0,non-approve
241,CHEMBL596426,CN1CCN(Cc2cc3nc(-c4ccc(NC(=O)NC5CC5)cc4)nc(N4CC5CCC(C4)O5)c3s2)CC1,active,533.702,3.7572,2,8,7.795880017,16,0,non-approve
242,CHEMBL594244,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4ccc(NC(=O)NC5CC5)cc4)nc(N4CC5CCC(C4)O5)c3s2)CC1,active,597.767,3.087,2,9,9,1,0,non-approve
243,CHEMBL594606,CN1CCN(Cc2cc3nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc(N4CC5CCC(C4)O5)c3s2)CC1,active,570.723,4.5123,2,9,8.327902142,4.7,0,non-approve
244,CHEMBL594549,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc(N4CC5CCC(C4)O5)c3s2)CC1,active,634.788,3.8421,2,10,9.22184875,0.6,0,non-approve
